,Lowest Elev(ft),Diff
5,1640.85,0.4550964958033146
6,1640.85,0.4550964958033146
7,1640.85,0.4550964958033146
8,1640.85,0.4550964958033146
9,1640.85,0.4550964958033146
10,1640.85,0.4550964958033146
11,1640.85,0.4550964958033146
12,1640.85,0.4550964958033146
13,1640.85,0.4550964958033146
14,1640.85,0.4550964958033146
15,1640.85,0.4550964958033146
0,2638.45,0.4383908553736383
1,2638.45,0.4383908553736383
2,2638.45,0.4383908553736383
3,2638.45,0.4383908553736383
4,2638.45,0.4383908553736383
5,2638.45,0.4383908553736383
6,2638.45,0.4383908553736383
7,2638.45,0.4383908553736383
8,2638.45,0.4383908553736383
9,2638.45,0.4383908553736383
10,2638.45,0.4383908553736383
11,2638.45,0.4383908553736383
12,2638.45,0.4383908553736383
13,2638.45,0.4383908553736383
0,2895.44,0.7741620477542459
1,2895.44,0.7741620477542459
2,2895.44,0.7741620477542459
3,2895.44,0.7741620477542459
4,2895.44,0.7741620477542459
5,2895.44,0.7741620477542459
6,2895.44,0.7741620477542459
0,1635.89,0.5883749873066924
1,1635.89,0.5883749873066924
2,1635.89,0.5883749873066924
3,1635.89,0.5883749873066924
4,1635.89,0.5883749873066924
5,1635.89,0.5883749873066924
6,1635.89,0.5883749873066924
7,1635.89,0.5883749873066924
0,2219.69,0.5403151321189719
1,2219.69,0.5403151321189719
2,2219.69,0.5403151321189719
3,2219.69,0.5403151321189719
4,2219.69,0.5403151321189719
5,2219.69,0.5403151321189719
6,2219.69,0.5403151321189719
0,1652.49,0.6417799853170609
1,1652.49,0.6417799853170609
2,1652.49,0.6417799853170609
3,1652.49,0.6417799853170609
4,1652.49,0.6417799853170609
5,1652.49,0.6417799853170609
6,1652.49,0.6417799853170609
7,1652.49,0.6417799853170609
8,1652.49,0.6417799853170609
9,1652.49,0.6417799853170609
10,1652.49,0.6417799853170609
11,1652.49,0.6417799853170609
12,1652.49,0.6417799853170609
13,1652.49,0.6417799853170609
14,1652.49,0.6417799853170609
15,1652.49,0.6417799853170609
0,2653.02,0.9117687805882119
1,2653.02,0.9117687805882119
2,2653.02,0.9117687805882119
3,2653.02,0.9117687805882119
4,2653.02,0.9117687805882119
5,2653.02,0.9117687805882119
6,2653.02,0.9117687805882119
7,2653.02,0.9117687805882119
8,2653.02,0.9117687805882119
9,2653.02,0.9117687805882119
10,2653.02,0.9117687805882119
11,2653.02,0.9117687805882119
12,2653.02,0.9117687805882119
13,2653.02,0.9117687805882119
14,2653.02,0.9117687805882119
15,2653.02,0.9117687805882119
16,2653.02,0.9117687805882119
17,2653.02,0.9117687805882119
18,2653.02,0.9117687805882119
19,2653.02,0.9117687805882119
20,2653.02,0.9117687805882119
21,2653.02,0.9117687805882119
22,2653.02,0.9117687805882119
23,2653.02,0.9117687805882119
24,2653.02,0.9117687805882119
25,2653.02,0.9117687805882119
26,2653.02,0.9117687805882119
27,2653.02,0.9117687805882119
28,2653.02,0.9117687805882119
29,2653.02,0.9117687805882119
30,2653.02,0.9117687805882119
31,2653.02,0.9117687805882119
0,3443.64,0.8229517250046707
1,3443.64,0.8229517250046707
2,3443.64,0.8229517250046707
0,1851.84,0.6388681854521876
1,1851.84,0.6388681854521876
2,1851.84,0.6388681854521876
3,1851.84,0.6388681854521876
4,1851.84,0.6388681854521876
5,1851.84,0.6388681854521876
6,1851.84,0.6388681854521876
7,1851.84,0.6388681854521876
8,1851.84,0.6388681854521876
9,1851.84,0.6388681854521876
10,1851.84,0.6388681854521876
11,1851.84,0.6388681854521876
12,1851.84,0.6388681854521876
13,1851.84,0.6388681854521876
14,1851.84,0.6388681854521876
15,1851.84,0.6388681854521876
16,1851.84,0.6388681854521876
17,1851.84,0.6388681854521876
18,1851.84,0.6388681854521876
19,1851.84,0.6388681854521876
20,1851.84,0.6388681854521876
21,1851.84,0.6388681854521876
22,1851.84,0.6388681854521876
0,1652.17,0.5417478865269789
1,1652.17,0.5417478865269789
2,1652.17,0.5417478865269789
3,1652.17,0.5417478865269789
4,1652.17,0.5417478865269789
5,1652.17,0.5417478865269789
6,1652.17,0.5417478865269789
7,1652.17,0.5417478865269789
8,1652.17,0.5417478865269789
9,1652.17,0.5417478865269789
10,1652.17,0.5417478865269789
0,2098.43,0.6337939506237809
1,2098.43,0.6337939506237809
2,2098.43,0.6337939506237809
3,2098.43,0.6337939506237809
4,2098.43,0.6337939506237809
5,2098.43,0.6337939506237809
6,2098.43,0.6337939506237809
7,2098.43,0.6337939506237809
8,2098.43,0.6337939506237809
0,3274.93,0.6306454172636221
1,3274.93,0.6306454172636221
2,3274.93,0.6306454172636221
3,3274.93,0.6306454172636221
4,3274.93,0.6306454172636221
5,3274.93,0.6306454172636221
6,3274.93,0.6306454172636221
7,3274.93,0.6306454172636221
8,3274.93,0.6306454172636221
9,3274.93,0.6306454172636221
0,2128.38,0.5474698394266025
1,2128.38,0.5474698394266025
2,2128.38,0.5474698394266025
3,2128.38,0.5474698394266025
4,2128.38,0.5474698394266025
5,2128.38,0.5474698394266025
6,2128.38,0.5474698394266025
7,2128.38,0.5474698394266025
8,2128.38,0.5474698394266025
9,2128.38,0.5474698394266025
10,2128.38,0.5474698394266025
11,2128.38,0.5474698394266025
0,2306.2,0.9025880017666061
1,2306.2,0.9025880017666061
2,2306.2,0.9025880017666061
3,2306.2,0.9025880017666061
4,2306.2,0.9025880017666061
5,2306.2,0.9025880017666061
0,2679.3,0.6814801928047534
1,2679.3,0.6814801928047534
2,2679.3,0.6814801928047534
3,2679.3,0.6814801928047534
4,2679.3,0.6814801928047534
5,2679.3,0.6814801928047534
6,2679.3,0.6814801928047534
7,2679.3,0.6814801928047534
8,2679.3,0.6814801928047534
9,2679.3,0.6814801928047534
10,2679.3,0.6814801928047534
11,2679.3,0.6814801928047534
12,2679.3,0.6814801928047534
13,2679.3,0.6814801928047534
14,2679.3,0.6814801928047534
15,2679.3,0.6814801928047534
16,2679.3,0.6814801928047534
17,2679.3,0.6814801928047534
18,2679.3,0.6814801928047534
19,2679.3,0.6814801928047534
20,2679.3,0.6814801928047534
21,2679.3,0.6814801928047534
22,2679.3,0.6814801928047534
23,2679.3,0.6814801928047534
24,2679.3,0.6814801928047534
25,2679.3,0.6814801928047534
26,2679.3,0.6814801928047534
27,2679.3,0.6814801928047534
28,2679.3,0.6814801928047534
29,2679.3,0.6814801928047534
0,1675.49,0.5674362342465886
1,1675.49,0.5674362342465886
2,1675.49,0.5674362342465886
3,1675.49,0.5674362342465886
4,1675.49,0.5674362342465886
5,1675.49,0.5674362342465886
6,1675.49,0.5674362342465886
7,1675.49,0.5674362342465886
8,1675.49,0.5674362342465886
9,1675.49,0.5674362342465886
10,1675.49,0.5674362342465886
11,1675.49,0.5674362342465886
12,1675.49,0.5674362342465886
13,1675.49,0.5674362342465886
14,1675.49,0.5674362342465886
15,1675.49,0.5674362342465886
16,1675.49,0.5674362342465886
17,1675.49,0.5674362342465886
18,1675.49,0.5674362342465886
19,1675.49,0.5674362342465886
0,2034.78,0.5778862231385459
1,2034.78,0.5778862231385459
2,2034.78,0.5778862231385459
3,2034.78,0.5778862231385459
4,2034.78,0.5778862231385459
5,2034.78,0.5778862231385459
6,2034.78,0.5778862231385459
7,2034.78,0.5778862231385459
8,2034.78,0.5778862231385459
9,2034.78,0.5778862231385459
10,2034.78,0.5778862231385459
11,2034.78,0.5778862231385459
12,2034.78,0.5778862231385459
13,2034.78,0.5778862231385459
14,2034.78,0.5778862231385459
15,2034.78,0.5778862231385459
16,2034.78,0.5778862231385459
17,2034.78,0.5778862231385459
18,2034.78,0.5778862231385459
19,2034.78,0.5778862231385459
20,2034.78,0.5778862231385459
21,2034.78,0.5778862231385459
22,2034.78,0.5778862231385459
23,2034.78,0.5778862231385459
24,2034.78,0.5778862231385459
25,2034.78,0.5778862231385459
26,2034.78,0.5778862231385459
27,2034.78,0.5778862231385459
28,2034.78,0.5778862231385459
29,2034.78,0.5778862231385459
0,1570.9,0.514838909688863
1,1570.9,0.514838909688863
2,1570.9,0.514838909688863
3,1570.9,0.514838909688863
4,1570.9,0.514838909688863
5,1570.9,0.514838909688863
6,1570.9,0.514838909688863
7,1570.9,0.514838909688863
8,1570.9,0.514838909688863
0,2049.64,0.27495428122828147
1,2049.64,0.27495428122828147
2,2049.64,0.27495428122828147
3,2049.64,0.27495428122828147
4,2049.64,0.27495428122828147
5,2049.64,0.27495428122828147
0,2192.36,0.5062873685863457
1,2192.36,0.5062873685863457
2,2192.36,0.5062873685863457
3,2192.36,0.5062873685863457
4,2192.36,0.5062873685863457
5,2192.36,0.5062873685863457
6,2192.36,0.5062873685863457
7,2192.36,0.5062873685863457
8,2192.36,0.5062873685863457
9,2192.36,0.5062873685863457
10,2192.36,0.5062873685863457
11,2192.36,0.5062873685863457
12,2192.36,0.5062873685863457
13,2192.36,0.5062873685863457
14,2192.36,0.5062873685863457
15,2192.36,0.5062873685863457
16,2192.36,0.5062873685863457
17,2192.36,0.5062873685863457
18,2192.36,0.5062873685863457
19,2192.36,0.5062873685863457
20,2192.36,0.5062873685863457
0,2236.12,0.6727149523864862
1,2236.12,0.6727149523864862
2,2236.12,0.6727149523864862
3,2236.12,0.6727149523864862
4,2236.12,0.6727149523864862
5,2236.12,0.6727149523864862
6,2236.12,0.6727149523864862
7,2236.12,0.6727149523864862
8,2236.12,0.6727149523864862
9,2236.12,0.6727149523864862
10,2236.12,0.6727149523864862
11,2236.12,0.6727149523864862
12,2236.12,0.6727149523864862
13,2236.12,0.6727149523864862
0,1922.28,0.5839255107087467
1,1922.28,0.5839255107087467
2,1922.28,0.5839255107087467
3,1922.28,0.5839255107087467
4,1922.28,0.5839255107087467
0,1669.95,0.5826396695641836
1,1669.95,0.5826396695641836
2,1669.95,0.5826396695641836
3,1669.95,0.5826396695641836
0,1881.36,0.3679186945391112
1,1881.36,0.3679186945391112
2,1881.36,0.3679186945391112
3,1881.36,0.3679186945391112
0,1608.6,0.45901363086728536
1,1608.6,0.45901363086728536
2,1608.6,0.45901363086728536
3,1608.6,0.45901363086728536
4,1608.6,0.45901363086728536
5,1608.6,0.45901363086728536
6,1608.6,0.45901363086728536
7,1608.6,0.45901363086728536
8,1608.6,0.45901363086728536
9,1608.6,0.45901363086728536
0,2072.15,6.82295707030643
1,2072.15,6.82295707030643
2,2072.15,6.82295707030643
3,2072.15,6.82295707030643
4,2072.15,6.82295707030643
5,2072.15,6.82295707030643
6,2072.15,6.82295707030643
7,2072.15,6.82295707030643
8,2072.15,6.82295707030643
9,2072.15,6.82295707030643
10,2072.15,6.82295707030643
11,2072.15,6.82295707030643
12,2072.15,6.82295707030643
13,2072.15,6.82295707030643
14,2072.15,6.82295707030643
15,2072.15,6.82295707030643
16,2072.15,6.82295707030643
17,2072.15,6.82295707030643
18,2072.15,6.82295707030643
19,2072.15,6.82295707030643
20,2072.15,6.82295707030643
21,2072.15,6.82295707030643
22,2072.15,6.82295707030643
23,2072.15,6.82295707030643
24,2072.15,6.82295707030643
25,2072.15,6.82295707030643
26,2072.15,6.82295707030643
27,2072.15,6.82295707030643
28,2072.15,6.82295707030643
29,2072.15,6.82295707030643
30,2072.15,6.82295707030643
31,2072.15,6.82295707030643
32,2072.15,6.82295707030643
33,2072.15,6.82295707030643
34,2072.15,6.82295707030643
35,2072.15,6.82295707030643
36,2072.15,6.82295707030643
0,1614.17,0.1574583713051411
1,1614.17,0.1574583713051411
0,10334.38,1.1348762289209184
1,10334.38,1.1348762289209184
2,10334.38,1.1348762289209184
3,10334.38,1.1348762289209184
4,10334.38,1.1348762289209184
5,10334.38,1.1348762289209184
6,10334.38,1.1348762289209184
7,10334.38,1.1348762289209184
8,10334.38,1.1348762289209184
9,10334.38,1.1348762289209184
10,10334.38,1.1348762289209184
11,10334.38,1.1348762289209184
12,10334.38,1.1348762289209184
13,10334.38,1.1348762289209184
14,10334.38,1.1348762289209184
15,10334.38,1.1348762289209184
16,10334.38,1.1348762289209184
17,10334.38,1.1348762289209184
18,10334.38,1.1348762289209184
19,10334.38,1.1348762289209184
20,10334.38,1.1348762289209184
21,10334.38,1.1348762289209184
22,10334.38,1.1348762289209184
23,10334.38,1.1348762289209184
24,10334.38,1.1348762289209184
25,10334.38,1.1348762289209184
26,10334.38,1.1348762289209184
27,10334.38,1.1348762289209184
28,10334.38,1.1348762289209184
29,10334.38,1.1348762289209184
30,10334.38,1.1348762289209184
0,12503.18,1.1008736395848508
1,12503.18,1.1008736395848508
2,12503.18,1.1008736395848508
0,9344.26,0.27874016268568663
1,9344.26,0.27874016268568663
2,9344.26,0.27874016268568663
3,9344.26,0.27874016268568663
4,9344.26,0.27874016268568663
5,9344.26,0.27874016268568663
6,9344.26,0.27874016268568663
7,9344.26,0.27874016268568663
8,9344.26,0.27874016268568663
9,9344.26,0.27874016268568663
10,9344.26,0.27874016268568663
11,9344.26,0.27874016268568663
12,9344.26,0.27874016268568663
13,9344.26,0.27874016268568663
14,9344.26,0.27874016268568663
15,9344.26,0.27874016268568663
16,9344.26,0.27874016268568663
17,9344.26,0.27874016268568663
18,9344.26,0.27874016268568663
19,9344.26,0.27874016268568663
20,9344.26,0.27874016268568663
21,9344.26,0.27874016268568663
22,9344.26,0.27874016268568663
23,9344.26,0.27874016268568663
24,9344.26,0.27874016268568663
25,9344.26,0.27874016268568663
0,11241.08,1.0357833503180058
1,11241.08,1.0357833503180058
2,11241.08,1.0357833503180058
3,11241.08,1.0357833503180058
4,11241.08,1.0357833503180058
5,11241.08,1.0357833503180058
6,11241.08,1.0357833503180058
0,10070.37,0.6494232144114483
1,10070.37,0.6494232144114483
2,10070.37,0.6494232144114483
3,10070.37,0.6494232144114483
4,10070.37,0.6494232144114483
5,10070.37,0.6494232144114483
6,10070.37,0.6494232144114483
7,10070.37,0.6494232144114483
8,10070.37,0.6494232144114483
9,10070.37,0.6494232144114483
0,10761.19,0.5641463201809485
1,10761.19,0.5641463201809485
2,10761.19,0.5641463201809485
3,10761.19,0.5641463201809485
4,10761.19,0.5641463201809485
5,10761.19,0.5641463201809485
6,10761.19,0.5641463201809485
7,10761.19,0.5641463201809485
8,10761.19,0.5641463201809485
9,10761.19,0.5641463201809485
10,10761.19,0.5641463201809485
11,10761.19,0.5641463201809485
12,10761.19,0.5641463201809485
13,10761.19,0.5641463201809485
14,10761.19,0.5641463201809485
15,10761.19,0.5641463201809485
16,10761.19,0.5641463201809485
17,10761.19,0.5641463201809485
18,10761.19,0.5641463201809485
19,10761.19,0.5641463201809485
20,10761.19,0.5641463201809485
21,10761.19,0.5641463201809485
22,10761.19,0.5641463201809485
23,10761.19,0.5641463201809485
24,10761.19,0.5641463201809485
25,10761.19,0.5641463201809485
26,10761.19,0.5641463201809485
27,10761.19,0.5641463201809485
28,10761.19,0.5641463201809485
29,10761.19,0.5641463201809485
30,10761.19,0.5641463201809485
31,10761.19,0.5641463201809485
32,10761.19,0.5641463201809485
33,10761.19,0.5641463201809485
34,10761.19,0.5641463201809485
35,10761.19,0.5641463201809485
36,10761.19,0.5641463201809485
37,10761.19,0.5641463201809485
38,10761.19,0.5641463201809485
39,10761.19,0.5641463201809485
40,10761.19,0.5641463201809485
41,10761.19,0.5641463201809485
42,10761.19,0.5641463201809485
43,10761.19,0.5641463201809485
44,10761.19,0.5641463201809485
45,10761.19,0.5641463201809485
46,10761.19,0.5641463201809485
47,10761.19,0.5641463201809485
48,10761.19,0.5641463201809485
49,10761.19,0.5641463201809485
50,10761.19,0.5641463201809485
51,10761.19,0.5641463201809485
52,10761.19,0.5641463201809485
53,10761.19,0.5641463201809485
54,10761.19,0.5641463201809485
55,10761.19,0.5641463201809485
56,10761.19,0.5641463201809485
57,10761.19,0.5641463201809485
58,10761.19,0.5641463201809485
0,10960.73,1.0145832042812073
1,10960.73,1.0145832042812073
2,10960.73,1.0145832042812073
3,10960.73,1.0145832042812073
4,10960.73,1.0145832042812073
5,10960.73,1.0145832042812073
6,10960.73,1.0145832042812073
7,10960.73,1.0145832042812073
8,10960.73,1.0145832042812073
9,10960.73,1.0145832042812073
10,10960.73,1.0145832042812073
11,10960.73,1.0145832042812073
0,10637.43,0.5206208071362143
1,10637.43,0.5206208071362143
2,10637.43,0.5206208071362143
3,10637.43,0.5206208071362143
4,10637.43,0.5206208071362143
5,10637.43,0.5206208071362143
6,10637.43,0.5206208071362143
7,10637.43,0.5206208071362143
8,10637.43,0.5206208071362143
9,10637.43,0.5206208071362143
10,10637.43,0.5206208071362143
11,10637.43,0.5206208071362143
12,10637.43,0.5206208071362143
13,10637.43,0.5206208071362143
14,10637.43,0.5206208071362143
15,10637.43,0.5206208071362143
16,10637.43,0.5206208071362143
17,10637.43,0.5206208071362143
18,10637.43,0.5206208071362143
19,10637.43,0.5206208071362143
20,10637.43,0.5206208071362143
0,10869.95,0.3218301894703523
1,10869.95,0.3218301894703523
2,10869.95,0.3218301894703523
3,10869.95,0.3218301894703523
4,10869.95,0.3218301894703523
5,10869.95,0.3218301894703523
6,10869.95,0.3218301894703523
0,11813.88,0.7576240828377988
1,11813.88,0.7576240828377988
0,10730.84,0.7264747941666645
1,10730.84,0.7264747941666645
2,10730.84,0.7264747941666645
3,10730.84,0.7264747941666645
4,10730.84,0.7264747941666645
5,10730.84,0.7264747941666645
6,10730.84,0.7264747941666645
7,10730.84,0.7264747941666645
8,10730.84,0.7264747941666645
9,10730.84,0.7264747941666645
10,10730.84,0.7264747941666645
0,11173.1,0.8098747636482104
1,11173.1,0.8098747636482104
2,11173.1,0.8098747636482104
3,11173.1,0.8098747636482104
4,11173.1,0.8098747636482104
5,11173.1,0.8098747636482104
6,11173.1,0.8098747636482104
7,11173.1,0.8098747636482104
8,11173.1,0.8098747636482104
9,11173.1,0.8098747636482104
10,11173.1,0.8098747636482104
11,11173.1,0.8098747636482104
12,11173.1,0.8098747636482104
13,11173.1,0.8098747636482104
14,11173.1,0.8098747636482104
15,11173.1,0.8098747636482104
16,11173.1,0.8098747636482104
0,11393.54,1.3378549689869876
1,11393.54,1.3378549689869876
2,11393.54,1.3378549689869876
3,11393.54,1.3378549689869876
0,11304.4,1.2386107405988214
1,11304.4,1.2386107405988214
2,11304.4,1.2386107405988214
3,11304.4,1.2386107405988214
4,11304.4,1.2386107405988214
5,11304.4,1.2386107405988214
6,11304.4,1.2386107405988214
7,11304.4,1.2386107405988214
8,11304.4,1.2386107405988214
9,11304.4,1.2386107405988214
0,9775.82,0.9675795182538516
1,9775.82,0.9675795182538516
2,9775.82,0.9675795182538516
3,9775.82,0.9675795182538516
4,9775.82,0.9675795182538516
5,9775.82,0.9675795182538516
6,9775.82,0.9675795182538516
7,9775.82,0.9675795182538516
8,9775.82,0.9675795182538516
9,9775.82,0.9675795182538516
10,9775.82,0.9675795182538516
11,9775.82,0.9675795182538516
12,9775.82,0.9675795182538516
13,9775.82,0.9675795182538516
14,9775.82,0.9675795182538516
15,9775.82,0.9675795182538516
16,9775.82,0.9675795182538516
17,9775.82,0.9675795182538516
18,9775.82,0.9675795182538516
19,9775.82,0.9675795182538516
20,9775.82,0.9675795182538516
0,9967.82,1.0200886809656393
1,9967.82,1.0200886809656393
2,9967.82,1.0200886809656393
3,9967.82,1.0200886809656393
4,9967.82,1.0200886809656393
0,10870.83,0.310955691528672
1,10870.83,0.310955691528672
2,10870.83,0.310955691528672
3,10870.83,0.310955691528672
4,10870.83,0.310955691528672
0,11142.72,0.8403302072942299
1,11142.72,0.8403302072942299
2,11142.72,0.8403302072942299
3,11142.72,0.8403302072942299
4,11142.72,0.8403302072942299
5,11142.72,0.8403302072942299
6,11142.72,0.8403302072942299
7,11142.72,0.8403302072942299
8,11142.72,0.8403302072942299
9,11142.72,0.8403302072942299
10,11142.72,0.8403302072942299
11,11142.72,0.8403302072942299
12,11142.72,0.8403302072942299
13,11142.72,0.8403302072942299
0,11028.08,0.3802660827057114
1,11028.08,0.3802660827057114
2,11028.08,0.3802660827057114
3,11028.08,0.3802660827057114
4,11028.08,0.3802660827057114
5,11028.08,0.3802660827057114
6,11028.08,0.3802660827057114
7,11028.08,0.3802660827057114
8,11028.08,0.3802660827057114
9,11028.08,0.3802660827057114
10,11028.08,0.3802660827057114
11,11028.08,0.3802660827057114
12,11028.08,0.3802660827057114
13,11028.08,0.3802660827057114
14,11028.08,0.3802660827057114
15,11028.08,0.3802660827057114
16,11028.08,0.3802660827057114
17,11028.08,0.3802660827057114
18,11028.08,0.3802660827057114
19,11028.08,0.3802660827057114
20,11028.08,0.3802660827057114
21,11028.08,0.3802660827057114
0,10471.62,0.905981048008096
1,10471.62,0.905981048008096
2,10471.62,0.905981048008096
3,10471.62,0.905981048008096
0,11505.61,0.7985198358096122
1,11505.61,0.7985198358096122
0,10470.51,0.6470032210661129
1,10470.51,0.6470032210661129
2,10470.51,0.6470032210661129
3,10470.51,0.6470032210661129
4,10470.51,0.6470032210661129
5,10470.51,0.6470032210661129
6,10470.51,0.6470032210661129
7,10470.51,0.6470032210661129
8,10470.51,0.6470032210661129
9,10470.51,0.6470032210661129
10,10470.51,0.6470032210661129
11,10470.51,0.6470032210661129
12,10470.51,0.6470032210661129
13,10470.51,0.6470032210661129
14,10470.51,0.6470032210661129
15,10470.51,0.6470032210661129
16,10470.51,0.6470032210661129
17,10470.51,0.6470032210661129
18,10470.51,0.6470032210661129
19,10470.51,0.6470032210661129
20,10470.51,0.6470032210661129
21,10470.51,0.6470032210661129
22,10470.51,0.6470032210661129
23,10470.51,0.6470032210661129
24,10470.51,0.6470032210661129
25,10470.51,0.6470032210661129
26,10470.51,0.6470032210661129
27,10470.51,0.6470032210661129
28,10470.51,0.6470032210661129
29,10470.51,0.6470032210661129
30,10470.51,0.6470032210661129
31,10470.51,0.6470032210661129
32,10470.51,0.6470032210661129
33,10470.51,0.6470032210661129
34,10470.51,0.6470032210661129
35,10470.51,0.6470032210661129
36,10470.51,0.6470032210661129
37,10470.51,0.6470032210661129
38,10470.51,0.6470032210661129
39,10470.51,0.6470032210661129
40,10470.51,0.6470032210661129
41,10470.51,0.6470032210661129
42,10470.51,0.6470032210661129
43,10470.51,0.6470032210661129
0,10772.08,0.6320118194925888
1,10772.08,0.6320118194925888
2,10772.08,0.6320118194925888
3,10772.08,0.6320118194925888
4,10772.08,0.6320118194925888
5,10772.08,0.6320118194925888
6,10772.08,0.6320118194925888
7,10772.08,0.6320118194925888
8,10772.08,0.6320118194925888
9,10772.08,0.6320118194925888
10,10772.08,0.6320118194925888
11,10772.08,0.6320118194925888
12,10772.08,0.6320118194925888
13,10772.08,0.6320118194925888
14,10772.08,0.6320118194925888
15,10772.08,0.6320118194925888
16,10772.08,0.6320118194925888
17,10772.08,0.6320118194925888
18,10772.08,0.6320118194925888
19,10772.08,0.6320118194925888
20,10772.08,0.6320118194925888
21,10772.08,0.6320118194925888
22,10772.08,0.6320118194925888
23,10772.08,0.6320118194925888
24,10772.08,0.6320118194925888
25,10772.08,0.6320118194925888
26,10772.08,0.6320118194925888
27,10772.08,0.6320118194925888
28,10772.08,0.6320118194925888
29,10772.08,0.6320118194925888
30,10772.08,0.6320118194925888
31,10772.08,0.6320118194925888
32,10772.08,0.6320118194925888
33,10772.08,0.6320118194925888
34,10772.08,0.6320118194925888
35,10772.08,0.6320118194925888
36,10772.08,0.6320118194925888
37,10772.08,0.6320118194925888
38,10772.08,0.6320118194925888
39,10772.08,0.6320118194925888
40,10772.08,0.6320118194925888
41,10772.08,0.6320118194925888
42,10772.08,0.6320118194925888
43,10772.08,0.6320118194925888
44,10772.08,0.6320118194925888
45,10772.08,0.6320118194925888
46,10772.08,0.6320118194925888
47,10772.08,0.6320118194925888
48,10772.08,0.6320118194925888
49,10772.08,0.6320118194925888
50,10772.08,0.6320118194925888
51,10772.08,0.6320118194925888
52,10772.08,0.6320118194925888
53,10772.08,0.6320118194925888
54,10772.08,0.6320118194925888
55,10772.08,0.6320118194925888
56,10772.08,0.6320118194925888
57,10772.08,0.6320118194925888
0,11258.66,0.9924366294149036
1,11258.66,0.9924366294149036
2,11258.66,0.9924366294149036
3,11258.66,0.9924366294149036
4,11258.66,0.9924366294149036
5,11258.66,0.9924366294149036
6,11258.66,0.9924366294149036
7,11258.66,0.9924366294149036
8,11258.66,0.9924366294149036
9,11258.66,0.9924366294149036
10,11258.66,0.9924366294149036
11,11258.66,0.9924366294149036
12,11258.66,0.9924366294149036
0,10938.03,0.39318297281412196
1,10938.03,0.39318297281412196
2,10938.03,0.39318297281412196
3,10938.03,0.39318297281412196
4,10938.03,0.39318297281412196
5,10938.03,0.39318297281412196
0,10043.5,0.4671497414953552
1,10043.5,0.4671497414953552
2,10043.5,0.4671497414953552
3,10043.5,0.4671497414953552
4,10043.5,0.4671497414953552
5,10043.5,0.4671497414953552
6,10043.5,0.4671497414953552
7,10043.5,0.4671497414953552
8,10043.5,0.4671497414953552
9,10043.5,0.4671497414953552
10,10043.5,0.4671497414953552
11,10043.5,0.4671497414953552
12,10043.5,0.4671497414953552
13,10043.5,0.4671497414953552
14,10043.5,0.4671497414953552
15,10043.5,0.4671497414953552
16,10043.5,0.4671497414953552
17,10043.5,0.4671497414953552
18,10043.5,0.4671497414953552
19,10043.5,0.4671497414953552
20,10043.5,0.4671497414953552
21,10043.5,0.4671497414953552
22,10043.5,0.4671497414953552
23,10043.5,0.4671497414953552
24,10043.5,0.4671497414953552
25,10043.5,0.4671497414953552
26,10043.5,0.4671497414953552
0,11431.33,0.7226810105254757
1,11431.33,0.7226810105254757
0,9456.4,0.3746491012113016
1,9456.4,0.3746491012113016
2,9456.4,0.3746491012113016
3,9456.4,0.3746491012113016
4,9456.4,0.3746491012113016
5,9456.4,0.3746491012113016
6,9456.4,0.3746491012113016
7,9456.4,0.3746491012113016
8,9456.4,0.3746491012113016
9,9456.4,0.3746491012113016
10,9456.4,0.3746491012113016
11,9456.4,0.3746491012113016
12,9456.4,0.3746491012113016
13,9456.4,0.3746491012113016
14,9456.4,0.3746491012113016
15,9456.4,0.3746491012113016
16,9456.4,0.3746491012113016
17,9456.4,0.3746491012113016
18,9456.4,0.3746491012113016
19,9456.4,0.3746491012113016
20,9456.4,0.3746491012113016
21,9456.4,0.3746491012113016
22,9456.4,0.3746491012113016
23,9456.4,0.3746491012113016
24,9456.4,0.3746491012113016
25,9456.4,0.3746491012113016
26,9456.4,0.3746491012113016
27,9456.4,0.3746491012113016
28,9456.4,0.3746491012113016
29,9456.4,0.3746491012113016
30,9456.4,0.3746491012113016
31,9456.4,0.3746491012113016
0,8744.75,6.904037320528402
1,8744.75,6.904037320528402
2,8744.75,6.904037320528402
3,8744.75,6.904037320528402
4,8744.75,6.904037320528402
5,8744.75,6.904037320528402
6,8744.75,6.904037320528402
7,8744.75,6.904037320528402
8,8744.75,6.904037320528402
9,8744.75,6.904037320528402
10,8744.75,6.904037320528402
11,8744.75,6.904037320528402
12,8744.75,6.904037320528402
13,8744.75,6.904037320528402
0,9980.74,6.77483484280635
1,9980.74,6.77483484280635
2,9980.74,6.77483484280635
3,9980.74,6.77483484280635
4,9980.74,6.77483484280635
5,9980.74,6.77483484280635
6,9980.74,6.77483484280635
7,9980.74,6.77483484280635
8,9980.74,6.77483484280635
9,9980.74,6.77483484280635
10,9980.74,6.77483484280635
11,9980.74,6.77483484280635
12,9980.74,6.77483484280635
13,9980.74,6.77483484280635
14,9980.74,6.77483484280635
15,9980.74,6.77483484280635
16,9980.74,6.77483484280635
17,9980.74,6.77483484280635
18,9980.74,6.77483484280635
19,9980.74,6.77483484280635
20,9980.74,6.77483484280635
21,9980.74,6.77483484280635
22,9980.74,6.77483484280635
23,9980.74,6.77483484280635
0,12167.78,1.2903111052081067
1,12167.78,1.2903111052081067
2,12167.78,1.2903111052081067
3,12167.78,1.2903111052081067
4,12167.78,1.2903111052081067
