ID,Input Lon,Input Lat,Elev(ft),Elev(m)
98,-72.80063,44.52006,2955.87,900.95
99,-72.80041,44.52001,2954.95,900.67
100,-72.80027,44.51997,2950.23,899.23
101,-72.80013,44.51993,2945.77,897.87
102,-72.79997,44.51987,2938.09,895.53
103,-72.79981,44.51981,2931.36,893.48
104,-72.79961,44.51975,2926.44,891.98
105,-72.79947,44.51971,2922.44,890.76
106,-72.79938,44.51969,2919.69,889.92
107,-72.79915,44.51962,2912.34,887.68
108,-72.79874,44.51949,2899.05,883.63
109,-72.79859,44.51947,2895.08,882.42
110,-72.79846,44.51948,2891.73,881.4
111,-72.79839,44.51953,2889.9,880.84
112,-72.79834,44.5196,2887.8,880.2
113,-72.79825,44.51976,2879,877.52
114,-72.79821,44.51989,2871.23,875.15
115,-72.79813,44.52001,2865.45,873.39
116,-72.79803,44.52019,2859.94,871.71
117,-72.79793,44.52035,2855.51,870.36
118,-72.79788,44.52048,2851.35,869.09
119,-72.79782,44.52063,2846.46,867.6
120,-72.79771,44.52084,2838.88,865.29
121,-72.7976,44.52102,2827.53,861.83
122,-72.79751,44.52114,2823.03,860.46
123,-72.79742,44.52124,2821.75,860.07
124,-72.79725,44.5214,2816.5,858.47
125,-72.79708,44.52155,2805.09,854.99
126,-72.79697,44.52156,2798.46,852.97
127,-72.7969,44.52151,2791.86,850.96
128,-72.79688,44.52144,2787.6,849.66
129,-72.79689,44.5213,2782.87,848.22
130,-72.79694,44.52097,2769.75,844.22
131,-72.79692,44.5209,2765.55,842.94
132,-72.79688,44.52084,2762.01,841.86
133,-72.79676,44.52075,2756.1,840.06
134,-72.79656,44.52057,2749.18,837.95
135,-72.79647,44.52051,2745.44,836.81
136,-72.79614,44.52025,2729.72,832.02
137,-72.79601,44.52013,2721.69,829.57
138,-72.79587,44.52002,2713.32,827.02
139,-72.79563,44.5198,2696.56,821.91
140,-72.79556,44.51974,2693.18,820.88
141,-72.79531,44.51949,2679.59,816.74
142,-72.79516,44.5193,2673.2,814.79
143,-72.79496,44.51899,2662.07,811.4
144,-72.79473,44.51851,2633.04,802.55
145,-72.79447,44.51804,2613.45,796.58
146,-72.79426,44.51769,2596.23,791.33
147,-72.79379,44.51701,2560.79,780.53
148,-72.79363,44.51671,2543.8,775.35
149,-72.79352,44.5165,2531.92,771.73
150,-72.79342,44.51629,2523.49,769.16
151,-72.79336,44.51609,2512.83,765.91
152,-72.79332,44.51589,2502.85,762.87
153,-72.79329,44.51571,2494.85,760.43
154,-72.79331,44.51552,2487.47,758.18
155,-72.79338,44.51533,2481.82,756.46
156,-72.79348,44.51512,2480.38,756.02
157,-72.79359,44.51497,2477.3,755.08
158,-72.79376,44.51487,2475.03,754.39
159,-72.79399,44.51479,2470.67,753.06
160,-72.79417,44.51469,2461.55,750.28
161,-72.79423,44.51461,2454.89,748.25
162,-72.79427,44.51448,2446.52,745.7
163,-72.79425,44.51425,2439.3,743.5
164,-72.79417,44.5141,2430.64,740.86
165,-72.79391,44.51392,2416.7,736.61
166,-72.79362,44.51383,2409.97,734.56
167,-72.79339,44.5138,2404.92,733.02
168,-72.79323,44.51381,2401.74,732.05
169,-72.7931,44.51385,2398.1,730.94
170,-72.79295,44.51392,2391.54,728.94
171,-72.79281,44.51407,2380.38,725.54
172,-72.79276,44.51419,2383.63,726.53
173,-72.79274,44.51439,2384.88,726.91
174,-72.79273,44.51449,2384.12,726.68
175,-72.79273,44.51463,2381.99,726.03
176,-72.79263,44.51478,2381.04,725.74
177,-72.79244,44.51491,2375.72,724.12
178,-72.79231,44.51508,2368.47,721.91
179,-72.79216,44.51529,2361.12,719.67
180,-72.79192,44.51543,2352.76,717.12
181,-72.79163,44.51556,2345.24,714.83
182,-72.79135,44.51567,2339.14,712.97
183,-72.79114,44.51577,2335.53,711.87
184,-72.79096,44.51589,2332.81,711.04
185,-72.7907,44.51608,2327.85,709.53
186,-72.79054,44.5162,2323.49,708.2
187,-72.79027,44.51643,2314.01,705.31
